header,title,title_url,channel,time
YouTube,Watched Foo Fighters Carpool Karaoke,https://www.youtube.com/watch?v=5Xe0Qd6bUFo,The Late Late Show with James Corden,2020-03-13T23:13:08.822Z
YouTube,"Watched Foo Fighters - Best Of You (Live At Wembley Stadium, 2008)",https://www.youtube.com/watch?v=qnIwCsQYoEc,foofightersVEVO,2020-03-13T23:09:48.498Z
YouTube,"Watched Foo Fighters - Everlong (Live At Wembley Stadium, 2008)",https://www.youtube.com/watch?v=NWU33fvPxd0,foofightersVEVO,2020-03-13T23:09:13.666Z
YouTube,"Watched Foo Fighters - The Pretender (Live At Wembley Stadium, 2008)",https://www.youtube.com/watch?v=KvrN6f95GOw,foofightersVEVO,2020-03-13T23:08:25.207Z
YouTube,Watched Green Day performs Boulevard of Broken Dreams at Reading Festival,https://www.youtube.com/watch?v=uPMDPiNG4TE,BBC,2020-03-13T23:05:56.924Z
YouTube,Watched Green Day - American Idiot (Live 8 2005),https://www.youtube.com/watch?v=qigkzhMeEzI,Live 8,2020-03-13T23:05:08.556Z
YouTube,Watched Miguel Luz - EPIDEMIA feat. internet (Prod. Mike Lyte),https://www.youtube.com/watch?v=FxnSg2dFrP4,Miguel Luz,2020-03-13T23:05:07.268Z
YouTube,Watched Post Malone & Red Hot Chili Peppers - Stay / Rockstar / Dark Necessities [LIVE at the 61st GRAMMYs],https://www.youtube.com/watch?v=Q2r8luTFKE4,Red Hot Chili Peppers,2020-03-13T23:01:48.241Z
YouTube,"Watched Vítor Gonçalves: ""Não faz sentido andarmos a correr para os supermercados"" | 5 Para a Meia-Noite",https://www.youtube.com/watch?v=FUZT6Tr3oas,5meianoite,2020-03-13T23:00:58.423Z
YouTube,Watched A investigação de Miguel Rocha sobre o Coronavírus | 5 Para a Meia-Noite | RTP,https://www.youtube.com/watch?v=S3kX6FpPMfY,5meianoite,2020-03-13T22:55:55.513Z
YouTube,Watched Medo do Covid (música) | 5 Para a Meia-Noite | RTP,https://www.youtube.com/watch?v=XJVrsVAuXPA,5meianoite,2020-03-13T22:54:39.420Z
YouTube,Watched Sting And Shaggy: NPR Music Tiny Desk Concert,https://www.youtube.com/watch?v=bdneye4pzMw,NPR Music,2020-03-13T22:50:20.746Z
YouTube,Watched https://www.youtube.com/watch?v=ceWWMfhAvD4,https://www.youtube.com/watch?v=ceWWMfhAvD4,,2020-03-13T22:45:10.422Z
YouTube,Watched Miguel Luz - MILF (Prod. Mike Lyte),https://www.youtube.com/watch?v=dyFPhQFn-6k,Miguel Luz,2020-03-13T22:41:55.335Z
YouTube,Watched HALFPIPE. a real love story.,https://www.youtube.com/watch?v=8kyNZNzeQ-E,Miguel Luz,2020-03-13T22:18:40.208Z
YouTube,Watched Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,https://www.youtube.com/watch?v=Fqw-9yMV0sI,TEDx Talks,2020-03-13T19:53:10.512Z
YouTube,Watched NUNCA PENSEI TER FACAS CS:GO na VIDA REAL,https://www.youtube.com/watch?v=5lAczepfYLY,Nuno Agonia,2020-03-13T19:36:12.583Z
YouTube,Watched THE ACT OF DOING,https://www.youtube.com/watch?v=gj2cAnjTpJE,Peter McKinnon,2020-03-13T19:36:00.700Z
YouTube,Watched The Impossible Chair,https://www.youtube.com/watch?v=bltgXtcyZpM,Unbox Therapy,2020-03-13T19:32:01.470Z
YouTube,Watched BRUTAL HEADKICK-Veronica Macedo MMA,https://www.youtube.com/watch?v=N8fS74NLcnI,vidpro21,2020-03-13T16:27:39.721Z
YouTube,Watched ¿Qué es el video 1444? ¿Por qué escriben la fecha?,https://www.youtube.com/watch?v=X8pBf7bMtpE,Magnus Mefisto,2020-03-13T14:06:10.875Z
YouTube,Watched COVID-19 | Isolamento (OPP),https://www.youtube.com/watch?v=0zODLUYUXbg,Ordem dos Psicólogos Portugueses,2020-03-13T14:00:42.235Z
YouTube,Watched Exponential growth and epidemics,https://www.youtube.com/watch?v=Kas0tIxDvrg,3Blue1Brown,2020-03-13T12:56:01.394Z
YouTube,Watched Four Tet - Sixteen Oceans (Full Album),https://www.youtube.com/watch?v=w6T9Q5mUYqc,Polychora,2020-03-13T10:22:53.931Z
YouTube,Watched Four Tet - Sixteen Oceans (Full Album),https://www.youtube.com/watch?v=WxGkaZRy5Ms,Lord Of Chill,2020-03-13T10:22:45.800Z
YouTube,Watched Build A Boat Battle,https://www.youtube.com/watch?v=RdNqmKrRmbU,Dude Perfect,2020-03-12T22:59:18.657Z
YouTube,Watched Weird Ping Pong,https://www.youtube.com/watch?v=DWhRf6be6rQ,Pongfinity,2020-03-12T22:55:54.566Z
YouTube,Watched Model Rocket Battle | Dude Perfect,https://www.youtube.com/watch?v=WpqUOW19aJQ,Dude Perfect,2020-03-12T22:54:26.009Z
YouTube,Watched Model Rocket Battle 2 | Dude Perfect,https://www.youtube.com/watch?v=uPCi5Rs7EuA,Dude Perfect,2020-03-12T22:46:58.614Z
YouTube,Watched Water Bottle Flip Edition | Dude Perfect,https://www.youtube.com/watch?v=P8V_bx0L4RY,Dude Perfect,2020-03-12T22:46:04.122Z
YouTube,Watched All Sports Baseball Battle | Dude Perfect,https://www.youtube.com/watch?v=dwV04XuiWq4,Dude Perfect,2020-03-12T22:34:21.187Z
YouTube,Watched Finnish Championships Semi-Final [Pongfinity],https://www.youtube.com/watch?v=0Ph8j4A0VUo,Pongfinity,2020-03-12T22:33:30.233Z
YouTube,Watched Radiohead - Black Mirror - Exit Music,https://www.youtube.com/watch?v=qCLPlqeWWqI,LeBreton,2020-03-12T22:32:26.522Z
YouTube,Watched History of the Fifth Avenue Apple Store,https://www.youtube.com/watch?v=iI2oTT2wRYA,Apple Explained,2020-03-12T22:30:56.026Z
YouTube,Watched Dude Perfect Celebrate Their Epic Shots 🏀 | Ridiculousness | MTV,https://www.youtube.com/watch?v=Pf_vKyZcQ50,MTV's Ridiculousness,2020-03-12T22:25:43.258Z
YouTube,"Watched O país em pânico sem sentir apoio do seu governo e na AR, discute-se a recompra dos CTT!",https://www.youtube.com/watch?v=ueVAIzeRnnI,CHEGA TV,2020-03-12T22:23:33.636Z
YouTube,Watched David Dobrik Experiences Real Pain While Eating Spicy Wings | Hot Ones,https://www.youtube.com/watch?v=mmlyHMLeo1o,First We Feast,2020-03-12T22:17:57.937Z
YouTube,Watched Weird Ping Pong Ball,https://www.youtube.com/watch?v=vnI5BSU6c0w,Pongfinity,2020-03-12T20:56:05.279Z
YouTube,Watched Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,https://www.youtube.com/watch?v=Fqw-9yMV0sI,TEDx Talks,2020-03-12T19:54:46.873Z
YouTube,Watched Billie Joe Armstrong (Green Day) Vocal Impersonation,https://www.youtube.com/watch?v=EcMoDM430qQ,Eric Ames,2020-03-12T19:20:02.820Z
YouTube,Watched What's in my Tech Bag 2014 (Gadgets para férias),https://www.youtube.com/watch?v=axPfd5ayZQA,Bernardo Almeida,2020-03-12T18:59:39.565Z
YouTube,"Watched GANHA 1 JOGO, GANHA 1 IPHONE [$1500] ( Fortnite Battle Royale )",https://www.youtube.com/watch?v=bRh5rroNhwI,Windoh,2020-03-12T18:57:49.240Z
YouTube,Watched https://www.youtube.com/watch?v=cL3CjK2-M-U,https://www.youtube.com/watch?v=cL3CjK2-M-U,,2020-03-12T18:57:13.761Z
YouTube,Watched Dirt Bike Battle | Dude Perfect,https://www.youtube.com/watch?v=6re9XAwo4b4,Dude Perfect,2020-03-12T18:50:09.853Z
YouTube,Watched BORUSSIA DORTMUND x PSG (narração AO VIVO) - Champions League,https://www.youtube.com/watch?v=XxmocgTt5p4,MFM - Esporte Interativo,2020-03-12T16:27:56.130Z
YouTube,Watched Haaland é DEMAIS! Prodígio é EXALTADO após fazer 2 gols em Borussia Dortmund x PSG!,https://www.youtube.com/watch?v=5z_yqpb-2Kk,Jovem Pan Esportes,2020-03-12T16:27:43.833Z
YouTube,Watched PROVOCOU Haaland? OLHA como Neymar comemorou gol em PSG x Borussia Dortmund!,https://www.youtube.com/watch?v=B_J9FbOjauw,Jovem Pan Esportes,2020-03-12T16:27:12.603Z
YouTube,Watched Perguntar Não Ofende Ao Vivo #7 – João Miguel Tavares,https://www.youtube.com/watch?v=nI6uJmuvX9E,Perguntar Não Ofende,2020-03-12T16:11:45.441Z
YouTube,Watched Perguntar Não Ofende Ao Vivo #4 – Marta Temido,https://www.youtube.com/watch?v=IZHr2qMdkYU,Perguntar Não Ofende,2020-03-12T16:11:34.440Z
YouTube,Watched Gato Fedorento - vamos todos falecer,https://www.youtube.com/watch?v=4b95MCszOxY,Pedro Prata,2020-03-12T15:38:23.856Z
YouTube,Watched Tiago Pinheiro Music - Não 'Tava Pronto,https://www.youtube.com/watch?v=PBUlXWWR8uQ,Tiago Pinheiro Music,2020-03-12T14:15:43.363Z
YouTube,Watched SENTIMENTO CORONAVIRUS 🎵 (Julinho Ksd - Sentimento Safari),https://www.youtube.com/watch?v=eso6gaeD9UY,Miguel Paraiso,2020-03-12T14:09:11.463Z
YouTube,Watched https://www.youtube.com/watch?v=IyfAi6scR0s,https://www.youtube.com/watch?v=IyfAi6scR0s,,2020-03-12T10:59:36.658Z
YouTube,Watched Q-learning with numpy and OpenAI Taxi-v2 🚕 (tutorial),https://www.youtube.com/watch?v=q2ZOEFAaaI0,Thomas Simonini,2020-03-12T10:30:23.906Z
YouTube,Watched Card Throwing Trick Shots | Dude Perfect,https://www.youtube.com/watch?v=TvNTcB6c-V8,Dude Perfect,2020-03-11T23:28:39.056Z
YouTube,Watched Airplane Trick Shots 2 | Dude Perfect,https://www.youtube.com/watch?v=OxoOSohmaag,Dude Perfect,2020-03-11T23:22:03.123Z
YouTube,Watched A comunidade cigana vive numa bolha de IMPUNIDADE!,https://www.youtube.com/watch?v=S5W8zgyJ-JQ,CHEGA TV,2020-03-11T23:18:28.843Z
YouTube,Watched The Dark Side of Tennis | When Players' Disrespect GOES TOO FAR,https://www.youtube.com/watch?v=IDE8PBm9Wcg,WivoRN Productions,2020-03-11T23:08:48.585Z
YouTube,Watched Tennis Trick Shots ft. Serena Williams | Dude Perfect,https://www.youtube.com/watch?v=dzA8_7X9uLQ,Dude Perfect,2020-03-11T23:08:35.785Z
YouTube,"Watched CRISTIANO RONALDO E FRED, O GRANDE ENCONTRO",https://www.youtube.com/watch?v=Vm4Xn5vjqRA,Desimpedidos,2020-03-11T23:06:39.203Z
YouTube,Watched O MAIOR DESAFIO DA HISTÓRIA COM CRISTIANO RONALDO E MARTA,https://www.youtube.com/watch?v=hOUvrWx5uVY,Desimpedidos,2020-03-11T22:46:49.844Z
YouTube,Watched O QUE HÁ DENTRO DA CAIXA DOS UPLOAD? (REVELADO!!!),https://www.youtube.com/watch?v=LXeYhDSjvYI,numeiro,2020-03-11T22:42:22.673Z
YouTube,Watched SEGUNDO #84 - Salvador Martinha sobre o tempo e a vaidade,https://www.youtube.com/watch?v=EZHzBc5dQa0,Môce dum Cabréste - Segundo Canal,2020-03-11T22:41:17.465Z
YouTube,Watched EGO por Roda Bota Fora | Episódio 5 | Está na hora da terapia de grupo,https://www.youtube.com/watch?v=shb8n_NsDwE,FOX Comedy Portugal,2020-03-11T22:28:53.708Z
YouTube,Watched O QUE LEVO COMIGO em 2020  !!!!,https://www.youtube.com/watch?v=uEiPduJR9jw,Bernardo Almeida,2020-03-11T22:16:07.106Z
YouTube,Watched WE WENT TO MEXICO TO SURPRISE MY SISTER!,https://www.youtube.com/watch?v=DvwMVIJbOJk,CaseyNeistat,2020-03-11T22:06:04.817Z
YouTube,Watched Are you a giver or a taker? | Adam Grant,https://www.youtube.com/watch?v=YyXRYgjQXX0,TED,2020-03-11T21:17:44.622Z
YouTube,Watched Anonymous Urges World Leaders To Tell The Truth About Coronavirus,https://www.youtube.com/watch?v=86fLmiAvTBU,Anonymous,2020-03-11T20:32:12.401Z
YouTube,Watched ESPECIAL PATRONOS #1 - MALUCO BELEZA LIVESHOW,https://www.youtube.com/watch?v=vP0rkeq22wY,MALUCO BELEZA,2020-03-11T20:17:27.665Z
YouTube,Watched Joe Rogan Speaks Out Against Anti-Vaxxers,https://www.youtube.com/watch?v=ute7g2QxAO8,JRE Clips,2020-03-11T19:52:12.671Z
YouTube,Watched Why is China a Hotbed for Diseases Like Coronavirus?,https://www.youtube.com/watch?v=_-DRhUDK738,JRE Clips,2020-03-11T19:50:37.120Z
YouTube,Watched Why We’re Years Out From a Coronavirus Vaccine,https://www.youtube.com/watch?v=X8J0f18LLhE,JRE Clips,2020-03-11T19:46:56.838Z
YouTube,Watched Conan Shares Coronavirus Tips With His Staff - CONAN on TBS,https://www.youtube.com/watch?v=JJIsmDhzoD0,Team Coco,2020-03-11T19:12:40.284Z
YouTube,Watched https://www.youtube.com/watch?v=lSjweOajVjU,https://www.youtube.com/watch?v=lSjweOajVjU,,2020-03-11T15:19:34.563Z
YouTube,Watched Doodling In The Key Of C Sharp (prod. Larry Fisherman),https://www.youtube.com/watch?v=w5NAoFDFmb8,TeamMostDope,2020-03-11T11:38:42.797Z
YouTube,Watched https://www.youtube.com/watch?v=6x-5h-o3ubY,https://www.youtube.com/watch?v=6x-5h-o3ubY,,2020-03-11T10:19:07.090Z
YouTube,Watched Water Bottle Flip 3 | Dude Perfect,https://www.youtube.com/watch?v=hfzSedylBog,Dude Perfect,2020-03-10T22:47:40.147Z
YouTube,Watched Is the Coronavirus a Bioweapon? w/Michael Osterholm | Joe Rogan,https://www.youtube.com/watch?v=CfBhk-9OcrU,JRE Clips,2020-03-10T22:44:22.691Z
YouTube,Watched Mac Miller 1 Hour of Chill Songs,https://www.youtube.com/watch?v=0GGxgXfhuQM,Daniels_Adventure_,2020-03-10T22:24:00.434Z
YouTube,Watched Mac Miller - Cinderella (feat. Ty Dolla $ign) [Official Music Video],https://www.youtube.com/watch?v=FFamEq1PilQ,Mac Miller,2020-03-10T22:22:28.378Z
YouTube,"Watched God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",https://www.youtube.com/watch?v=1F6zIO_QMTc,Mac Miller - Topic,2020-03-10T22:14:06.699Z
YouTube,Watched Cinderella (feat. Ty Dolla $ign),https://www.youtube.com/watch?v=wbt_E7LNDaA,Mac Miller - Topic,2020-03-10T22:06:03.087Z
YouTube,Watched Stay,https://www.youtube.com/watch?v=wXSCWfQQsB4,Mac Miller - Topic,2020-03-10T21:59:30.903Z
YouTube,Watched 2009,https://www.youtube.com/watch?v=5zivz7kVKNo,Mac Miller - Topic,2020-03-10T21:53:28.990Z
YouTube,Watched Ladders,https://www.youtube.com/watch?v=TATXudfgu3E,Mac Miller - Topic,2020-03-10T21:48:41.265Z
YouTube,Watched What's the Use?,https://www.youtube.com/watch?v=uLMYENQJLSk,Mac Miller - Topic,2020-03-10T21:43:51.757Z
YouTube,Watched Jet Fuel,https://www.youtube.com/watch?v=kxDT6phBsHE,Mac Miller - Topic,2020-03-10T21:38:05.843Z
YouTube,Watched Self Care,https://www.youtube.com/watch?v=rn4mVQswfNg,Mac Miller - Topic,2020-03-10T21:32:19.969Z
YouTube,Watched Good News,https://www.youtube.com/watch?v=dLWV58BhE7Q,Mac Miller - Topic,2020-03-10T21:26:37.371Z
YouTube,Watched Woods,https://www.youtube.com/watch?v=Azguk7bkovY,Mac Miller - Topic,2020-03-10T21:21:50.363Z
YouTube,Watched Surf,https://www.youtube.com/watch?v=E4E-rIjfPe0,Mac Miller - Topic,2020-03-10T21:16:16.739Z
YouTube,Watched Mac Miller - Hand Me Downs [Official Music Video],https://www.youtube.com/watch?v=fYEXdCCpfVQ,Mac Miller,2020-03-10T21:11:09.584Z
YouTube,Watched Suplexes Inside of Complexes and Duplexes,https://www.youtube.com/watch?v=fJo-Cjq0yjg,Mac Miller - Topic,2020-03-10T21:08:15.880Z
YouTube,Watched Samsung Galaxy S8 Plus Long Term Review - Worth The Hype?,https://www.youtube.com/watch?v=B6GxJta6xj8,PC Centric,2020-03-10T21:06:57.081Z
YouTube,Watched Mac Miller - You - [You EP],https://www.youtube.com/watch?v=mTCLtqUQ8xQ,MacMillerYouEP,2020-03-10T21:01:04.814Z
YouTube,Watched Mac Miller - A Moment 4 Jazz [You EP],https://www.youtube.com/watch?v=6SlVXZr6zYk,MacMillerYouEP,2020-03-10T20:54:18.030Z
YouTube,Watched Mac Miller - Suspicions [You EP],https://www.youtube.com/watch?v=x2FmS48u72U,MacMillerYouEP,2020-03-10T20:50:39.275Z
YouTube,Watched Mac Miller - Love Affair [You Ep],https://www.youtube.com/watch?v=GRL1g3KSXNw,MacMillerYouEP,2020-03-10T20:45:53.895Z
YouTube,Watched Mac Miller -  Life Can Wait [You EP],https://www.youtube.com/watch?v=nUBWUcSKBAc,MacMillerYouEP,2020-03-10T20:41:34.316Z
YouTube,Watched The 9 Books You Should Read Before You Turn 30,https://www.youtube.com/watch?v=LaAl4xpojTw,Success Secrets TV,2020-03-10T20:39:33.841Z
YouTube,Watched X-TENSE ⏳ Ay Ay Ay ft Cristiana Reis (prod por X-TENSE),https://www.youtube.com/watch?v=8xCJkA8efhE,x rood x,2020-03-10T20:39:21.067Z
YouTube,Watched How Serious is the Coronavirus? Infectious Disease Expert Michael Osterholm Explains | Joe Rogan,https://www.youtube.com/watch?v=cZFhjMQrVts,JRE Clips,2020-03-10T20:11:38.051Z
YouTube,Watched Raul Manarte - Psicólogo Humanitário - MALUCO BELEZA LIVESHOW,https://www.youtube.com/watch?v=1-Kczzt7duo,MALUCO BELEZA,2020-03-10T19:45:32.886Z
YouTube,Watched Recepção ao Caloiro - Preliminares | Évora,https://www.youtube.com/watch?v=x5osTL043m0,PorFalarNoutraCoisa,2020-03-10T19:21:27.680Z
YouTube,Watched Inside TensorFlow: tf.Keras (part 2),https://www.youtube.com/watch?v=uhzGTijaw8A,TensorFlow,2020-03-10T12:56:50.411Z
YouTube,Watched Inside TensorFlow: tf.Keras (Part 1),https://www.youtube.com/watch?v=UYRBHFAvLSs,TensorFlow,2020-03-10T12:56:49.538Z
YouTube,Watched https://www.youtube.com/watch?v=6KJ_qo22fM0,https://www.youtube.com/watch?v=6KJ_qo22fM0,,2020-03-09T22:47:38.560Z
YouTube,Watched https://www.youtube.com/watch?v=A2t0PfEIMzE,https://www.youtube.com/watch?v=A2t0PfEIMzE,,2020-03-09T22:46:59.018Z
YouTube,Watched Best Ping Pong Shots 2019,https://www.youtube.com/watch?v=19LN06_kTJw,Pongfinity,2020-03-09T20:38:48.859Z
YouTube,Watched Play Ping Pong Against Yourself (backspin),https://www.youtube.com/watch?v=iajYa15YcDE,Pongfinity,2020-03-09T20:36:17.367Z
YouTube,Watched Water Bottle Flip Trick Shots 6 | That's Amazing,https://www.youtube.com/watch?v=Gewife0GqfY,That's Amazing,2020-03-09T20:20:59.034Z
YouTube,Watched PARKOUR NO TELHADO DA CASA DOS UPLOAD | Torres,https://www.youtube.com/watch?v=Wg0dZWdmkys,Torres14x,2020-03-09T19:59:02.572Z
YouTube,Watched Exponential growth and epidemics,https://www.youtube.com/watch?v=Kas0tIxDvrg,3Blue1Brown,2020-03-09T19:56:57.870Z
YouTube,Watched Reinforcement Learning is Going Mainstream - Ryan Gross,https://www.youtube.com/watch?v=HaIA15vQ73s,Pariveda Solutions,2020-03-09T19:42:14.863Z
YouTube,Watched Conceição só falou da arbitragem depois do empate com o Rio Ave,https://www.youtube.com/watch?v=0lNIRo1l0-g,Visão Mercado,2020-03-08T23:03:05.728Z
YouTube,Watched 911 DAYS OF BEARD GROWTH TIME LAPSE - ROUND THE WORLD TRIP,https://www.youtube.com/watch?v=dlqE7XRzWVw,CANRUSH,2020-03-08T22:56:54.781Z
YouTube,Watched TIMELAPSE OF THE FUTURE: A Journey to the End of Time (4K),https://www.youtube.com/watch?v=uD4izuDMUQA,melodysheep,2020-03-08T22:54:45.388Z
YouTube,Watched The Feynman Technique,https://www.youtube.com/watch?v=tkm0TNFzIeg,Sprouts,2020-03-08T22:52:01.932Z
YouTube,Watched Real Life Trick Shots | Dude Perfect,https://www.youtube.com/watch?v=A2FsgKoGD04,Dude Perfect,2020-03-08T22:51:04.160Z
YouTube,Watched Real Life Trick Shots 3 | Dude Perfect,https://www.youtube.com/watch?v=qlzVPauUgw8,Dude Perfect,2020-03-08T22:47:39.684Z
YouTube,Watched Real Life Trick Shots 2 | Dude Perfect,https://www.youtube.com/watch?v=VRJmcxCrAOA,Dude Perfect,2020-03-08T22:43:42.459Z
YouTube,Watched STOP wasting your life (2020),https://www.youtube.com/watch?v=M2NDQOgGycg,Prince Ea,2020-03-08T22:40:24.348Z
YouTube,Watched Raul Manarte - Psicólogo Humanitário - MALUCO BELEZA LIVESHOW,https://www.youtube.com/watch?v=1-Kczzt7duo,MALUCO BELEZA,2020-03-08T22:11:26.738Z
YouTube,Watched Exponential growth and epidemics,https://www.youtube.com/watch?v=Kas0tIxDvrg,3Blue1Brown,2020-03-08T22:11:05.482Z
YouTube,Watched HOW I EDIT MY PHOTOS,https://www.youtube.com/watch?v=Fo_7-g_Hdvc,Peter McKinnon,2020-03-08T22:09:49.731Z
YouTube,Watched PHOTO EDITING MISTAKES!!  - What NOT to do for better PHOTOGRAPHY!,https://www.youtube.com/watch?v=eQXFGdIxw-4,Peter McKinnon,2020-03-08T22:06:57.318Z
YouTube,Watched Mac Miller: NPR Music Tiny Desk Concert,https://www.youtube.com/watch?v=QrR_gm6RqCo,NPR Music,2020-03-08T21:30:59.602Z
YouTube,Watched Jorja Smith: NPR Music Tiny Desk Concert,https://www.youtube.com/watch?v=yXrlhebkpIQ,NPR Music,2020-03-08T21:13:23.530Z
YouTube,Watched Cristiano Ronaldo Reacts To My Football Videos,https://www.youtube.com/watch?v=htAqXYmFKgo,ChrisMD,2020-03-08T21:13:22.539Z
YouTube,Watched DEIXEI CAIR NOTAS DE 100€ À FRENTE DE PESSOAS ( correu mal ) | Torres,https://www.youtube.com/watch?v=oWCytUDTcWI,Torres14x,2020-03-08T20:57:25.476Z
YouTube,Watched GIANT Waterslide Battle,https://www.youtube.com/watch?v=3C0btIJjrW8,Dude Perfect,2020-03-08T20:18:03.611Z
YouTube,Watched All Sports Trick Shots | Dude Perfect,https://www.youtube.com/watch?v=bIDKhZ_4jLQ,Dude Perfect,2020-03-08T20:10:50.889Z
YouTube,Watched @Bárbara Barroso - Especialista Educ. Financeira - MALUCO BELEZA LIVESHOW,https://www.youtube.com/watch?v=xsuuEZI9X98,MALUCO BELEZA,2020-03-08T19:47:02.664Z
YouTube,Watched FAKE 3D Trick Shots like DUDE PERFECT in After Effects,https://www.youtube.com/watch?v=tMnGJvRBSOA,Cinecom.net,2020-03-08T18:46:01.833Z
YouTube,Watched Nerf Slip and Slide Battle | Dude Perfect,https://www.youtube.com/watch?v=6uhN97Cpz6I,Dude Perfect,2020-03-08T18:40:29.816Z
YouTube,Watched Blitzball Trick Shots 3 | Dude Perfect,https://www.youtube.com/watch?v=gA8Gru79DcE,Dude Perfect,2020-03-08T18:37:21.128Z
YouTube,Watched The Dude Perfect Guys Before All The Fame,https://www.youtube.com/watch?v=4B5kZ4MvdcE,Looper,2020-03-08T18:32:03.472Z
YouTube,Watched An Unexpected Flagship Smartphone Challenger...,https://www.youtube.com/watch?v=A3Tlkj6ZgHs,Unbox Therapy,2020-03-08T18:16:59.689Z
YouTube,Watched Andorra - Grandvalira 2020,https://www.youtube.com/watch?v=Jt7IaZzlQ40,Francisco Quinaz,2020-03-08T18:11:51.599Z
YouTube,Watched PUBG Lite CAN Auto-Equip Attachments | PUBG News Day8,https://www.youtube.com/watch?v=zGwBGBfy170,PlayerIGN,2020-03-08T17:10:14.783Z
YouTube,Watched I Tried Ben Franklin's Daily Schedule For a Week: Here's What Happened,https://www.youtube.com/watch?v=OegmiOQNxVo,Nathaniel Drew,2020-03-08T16:56:58.455Z
YouTube,Watched The Best Way to Reset: The Bill Gates Method,https://www.youtube.com/watch?v=ZcGVQPYKSiU,Nathaniel Drew,2020-03-08T16:52:41.978Z
YouTube,Watched DPHQ2 Trick Shots | Dude Perfect,https://www.youtube.com/watch?v=779akDPBNYc,Dude Perfect,2020-03-08T14:48:43.635Z
YouTube,Watched Data Evolver: Interactive Feature Engineering,https://www.youtube.com/watch?v=4T8KaeOn-2Y,Udayan Khurana,2020-03-08T14:29:08.657Z
YouTube,Watched CORONAVIRUS (COVID-19) - The Basics,https://www.youtube.com/watch?v=AS1m0lmtDQI,Ali Abdaal,2020-03-08T14:28:31.461Z
YouTube,Watched Especial Fernando Rocha 20 Anos - Super Bock Arena,https://www.youtube.com/watch?v=yjjbo7ID7MM,Fernando Rocha,2020-03-08T14:27:11.030Z
YouTube,Watched Water Bottle Flip 2 | Dude Perfect,https://www.youtube.com/watch?v=VJwoSfTOhyM,Dude Perfect,2020-03-08T13:43:24.647Z
YouTube,Watched Real Life Trick Shots Bloopers | OT 8,https://www.youtube.com/watch?v=uUio9YoGhxo,Dude Perfect,2020-03-08T11:45:37.846Z
